unique zipcodes
13215
6070
34667
2301
44130
6516
91301
32308
46173
24541
4330
46321
93611
4769
44406
18503
17602
44115
64507
11570
98502
85704
73018
33172
48116
6524
32114
89703
24502
92879
44903
29440
78240
75020
64111
11021
98225
98125
91741
19145
32170
85364
20852
53081
87124
43130
10017
1970
75115
92103
65401
30265
3038
45011
48093
46825
8050
33026
90277
33486
14625
55318
76012
43701
56601
14810
36532
98133
56007
41011
18512
95765
23434
46526
96929
31501
62650
70124
98902
47421
74136
57201
60914
77429
37932
18431
66204
12550
11205
44122
7081
79601
84113
8638
17201
32250
46250
92562
10604
13760
10601
28472
60803
80033
63401
32701
43026
10037
98807
10457
16803
17822
2461
35594
80012
94086
68025
10801
91107
66044
12180
680
28677
63104
78745
46383
70503
95210
54904
40456
78207
72653
52807
38120
33908
85622
60010
92223
60126
78028
85202
94115
90806
32803
28451
45419
11219
53705
757
77433
75028
61108
98506
48162
99669
2703
1107
20904
34109
34236
23435
60622
24153
75032
33881
45236
74401
33308
10956
75904
18960
45211
16001
37403
92324
65775
6360
1760
22033
75069
78404
19406
65101
29577
29169
8818
86314
11366
85745
35401
38671
95655
17837
11103
98371
92618
64068
16125
37909
93636
33770
85253
6492
49031
2557
56308
31404
28053
48043
94538
83854
80220
85718
55355
48823
28655
4074
23417
22801
30331
45459
6405
34952
6511
85122
34637
60202
64057
55433
48183
8816
2720
33174
54701
80113
43215
93454
76502
48060
49412
64154
30224
45631
21237
46237
44702
1608
53098
95482
11501
87505
64132
48230
90034
33470
11768
7922
22192
2895
75061
20706
20902
85028
7652
85338
98335
94520
78230
45601
78412
39581
90710
7871
33606
35243
6030
48912
909
19462
8234
31904
34741
34285
60035
60141
32955
99645
56334
70065
23185
60643
21204
93436
49677
14905
19464
7739
2124
23320
32258
65212
78217
63044
60007
21205
28570
4043
35058
6606
85251
47630
53045
29115
8360
32405
27889
91801
48439
60014
80210
70301
40504
10011
2135
44281
16502
5602
72903
15215
17109
37814
26101
92870
35235
2130
48640
60487
32159
53209
7002
47715
37615
56001
80204
19090
70001
60515
32778
80631
48858
40217
6816
91405
44307
83404
53211
36303
19152
32024
82520
53406
60714
32935
28602
59401
33709
46176
49646
44691
14437
19124
53562
6032
27909
18105
77802
90505
78258
60467
62305
98855
45415
32117
53215
98415
91325
98424
24016
2920
31792
33777
17604
60675
2472
37311
73112
95355
77025
93940
34292
98221
75460
11580
1702
34608
75601
28233
31405
46617
62557
77304
48374
67502
33756
48503
77070
80303
28601
58122
42101
23667
28816
48624
61938
65616
74804
60304
77380
90706
1757
66622
22701
29605
6706
35660
74055
79761
8755
32514
94118
90210
30161
30014
55425
44266
27292
30701
63090
27284
32204
40215
75503
98003
98115
67846
96793
12866
30143
60305
22060
77210
33781
77598
23970
13057
3257
1960
46011
34761
43420
49735
30080
96826
95119
99508
71901
78758
77089
48843
60640
90801
95340
47130
91790
27536
36604
2132
91411
63128
19143
36207
62301
32539
85020
78224
44710
4086
8837
32886
4856
70458
11234
53051
32746
34465
11354
46131
63131
77702
37067
76048
60191
77504
6776
11237
42141
7645
70433
80401
85259
70816
74820
53095
25309
95945
47905
60459
17331
35601
97216
2540
16407
48106
33428
90241
62781
68310
70363
2914
30106
89103
3833
46580
95350
62901
89503
92404
21044
34102
98801
60901
66213
69361
36526
29576
52302
72758
94523
44304
674
48341
93536
63117
97355
56352
28557
98274
77338
16901
38103
10591
26330
80524
47112
93534
90640
33040
98177
92555
98624
21601
62801
78626
27330
4915
21231
11375
28787
22205
29506
6489
38305
28547
22191
30344
11542
85710
29801
55904
33708
78759
6519
76708
60053
95336
49801
52501
50316
85711
40701
93274
4240
85308
21702
34135
13790
60435
76017
91007
46563
11576
77034
60031
25801
81301
34609
67401
48601
23230
19301
54915
99218
29202
61636
61104
73505
29108
56303
28150
56241
29488
30096
22030
27215
60050
95116
60026
76201
22405
74006
28144
92506
28721
35150
53142
44601
57078
44060
89048
88061
94598
43140
3801
41701
68506
85284
28607
94085
77462
73102
32324
98026
70817
45248
26505
46391
13350
23601
23464
21742
2908
46342
34239
4530
95405
89145
30046
28210
22304
33157
33618
53713
87131
78712
75150
58220
10306
4743
927
90028
11201
16335
10028
1089
33916
11747
26241
33301
95070
78550
66210
91205
63129
21157
1040
35205
98029
85008
15701
47904
17015
75708
2492
60429
47303
28734
10002
60805
73401
30213
48314
30115
7019
7052
55415
80206
55369
73533
97062
44011
63017
21014
48126
63901
87109
93703
77469
85377
93291
60561
77008
32501
61401
19963
26062
62062
961
95670
61021
8629
48661
27613
53711
6437
92069
34711
98004
13452
16365
55454
44004
96750
959
80501
81050
10901
7013
7018
83704
28025
27401
33905
70360
85635
60631
77701
11803
2886
44505
7901
92592
78504
61727
68701
92591
6050
20715
81147
80120
63106
28675
89109
43906
21502
11559
15219
72701
95020
7202
48322
29203
71913
10075
44302
19004
63701
48763
32068
32174
82443
81101
93401
94121
93306
14830
15801
73109
738
56378
78731
60625
7083
53901
27587
37804
46601
20422
33426
20190
95521
17055
68847
64116
11105
54017
98382
46514
95682
60633
36106
6040
6810
40503
78596
37701
76051
6106
48085
45662
11725
85603
53132
33458
93638
16915
93312
2719
98664
61637
27216
75605
54935
93551
24740
46706
48105
1199
48336
11367
75042
32086
43920
54476
38401
96438
47274
47802
80528
60045
5819
11236
72764
92595
90212
45103
75088
93301
47546
18764
6850
45230
76712
59601
28803
94589
33322
15102
85392
28690
95966
13045
99517
27577
53233
92604
91307
98584
61820
19096
90262
40353
11206
75455
45247
92882
11743
20785
10512
33511
20060
27278
44129
91367
77339
79606
28328
78701
63108
15136
98112
30517
16121
66762
98166
94509
72143
29150
28687
89086
94560
32952
43228
39564
31061
79925
10708
77015
92307
78734
84403
56537
78235
10580
55057
66112
6610
51101
8096
17325
20815
78041
5701
10023
76549
8736
33150
55417
33101
37343
6051
8540
40744
23188
4554
60559
20876
93901
95667
61822
62701
57501
21045
81505
50501
65301
74447
28301
60706
75165
33063
2062
87301
68154
20770
6418
926
48235
26507
20735
20814
92128
33437
29464
34691
33016
11787
80211
48124
49431
65065
78415
33140
12518
61603
92120
32034
78212
21093
93710
22939
32209
92024
91326
37209
76234
61081
7001
76014
733
47804
21804
85305
96720
11223
19118
62401
49221
3301
19063
27893
56187
37160
33605
30503
11777
90024
67530
48154
6111
14263
86305
97381
792
11209
20017
70806
46278
81401
31793
12983
33125
47201
6759
39705
77091
30058
55125
48038
27302
32127
30909
98020
33980
40324
15537
33009
66211
60461
49017
39183
61704
75501
65807
36801
66502
13367
20176
8205
30305
72601
34972
43113
80538
15501
10567
38703
46016
31021
20707
45263
32909
92501
64836
784
77478
95973
2904
34788
3867
4543
39648
78205
92648
11901
36305
24060
21811
32223
95032
14611
81201
94577
7840
78411
33414
45267
46402
93465
78624
19403
86001
60169
24333
85381
54401
5201
53948
20912
44833
21263
76086
81625
35007
14215
11590
68901
11358
33914
910
77845
44141
914
38801
28779
52245
72315
20732
63801
79936
46227
30005
97015
85723
30274
49090
18966
11229
68130
34209
30513
20001
48098
44203
99133
77521
50703
27886
6037
7962
55362
71270
11357
64055
99701
90720
20889
53715
19460
60649
33921
92627
11795
49444
54868
92411
15317
24112
18704
24301
66061
44504
78613
38261
30097
97850
92543
38834
6473
45504
13753
85375
66212
25705
31201
82001
28078
32459
1605
65109
4092
32720
4011
27409
18020
44110
7450
35211
16749
90732
60477
11714
32550
85541
32809
42420
80260
75801
6460
82716
39501
8240
7514
716
11581
48382
29505
97132
36535
78602
5855
912
16550
42071
37066
48025
19073
2138
78130
31533
90007
12065
59501
33837
43213
30019
39120
34653
87544
32780
59102
33351
56401
58474
90509
62918
29566
94080
77004
77642
43402
36201
28732
45255
29730
7511
14304
67208
78801
46122
90813
78628
76262
78249
62966
53227
95242
29466
43040
63028
43614
20678
98107
71446
68601
37075
51503
10024
12534
16214
10940
22408
8648
72801
45069
33573
90025
33138
33907
60077
24523
92373
24201
43608
90057
44309
33710
15401
54552
6830
44311
16105
19312
91792
28752
94611
28105
40517
3103
40004
44646
98837
89521
84132
28262
95422
44685
3820
10510
39532
32765
33744
33073
34237
37813
1915
98368
60115
32444
31419
62906
91204
48315
49770
75057
62002
71457
52556
11414
60621
2180
8873
92401
71342
91730
16830
44256
48103
2139
98541
75082
75080
85255
45331
97527
63367
30215
1420
33990
23505
61010
29209
71055
67226
30329
33029
28671
27263
44128
57401
7305
94108
43623
65265
11530
28277
30341
75137
37862
80228
11740
45439
95630
30512
45805
97601
15243
92606
94010
22554
37917
95988
32177
84604
820
55021
33444
72034
45807
76901
15237
43512
7207
11790
96002
8886
94109
16354
19805
62656
46032
33436
8857
68105
27518
79416
33401
39404
86442
33759
33603
19023
54843
21244
46320
11563
85297
44024
76092
75243
78704
20817
78840
8003
32504
10530
14865
75013
76310
2879
6067
53158
75203
24011
84405
30134
90245
33957
54501
18013
18036
38242
92227
27858
78233
37934
34202
78520
92056
60936
10465
41503
33135
45056
34205
45431
32168
77055
656
44094
53546
60431
22015
12308
53581
36640
6416
47362
77065
28501
10532
95603
13069
19958
88310
11212
96766
92064
23707
38930
91208
34461
48670
25601
45428
3063
46135
33558
49707
7090
37212
88220
737
37388
46947
60548
34982
6052
60634
83201
14224
78640
54220
53097
923
928
75965
79423
28352
60623
49455
48377
13503
6415
44143
32819
99352
37601
92161
33540
23236
74344
2747
38133
33952
89406
42440
30012
70836
62220
35010
1501
28052
39440
38555
94546
97214
49120
51566
30240
605
44514
84790
7102
966
67601
42503
11779
33173
97006
7079
83340
29926
95602
56267
31558
91356
85012
43725
98052
97365
33634
59923
54153
75216
48021
92357
28037
60076
2120
73071
10018
99503
33637
36066
44030
2601
19026
90084
93101
46312
67042
53295
36608
27360
91761
802
38119
34113
35246
70601
33025
27910
49720
8053
84341
32940
45245
646
91185
58503
1550
31036
75208
30094
73110
8225
33321
6831
603
27702
51601
56441
48192
94107
17601
45701
19401
55746
68118
89119
56093
56470
75024
55009
78501
40502
46573
54481
89121
34208
7003
11385
53143
36081
37923
58701
44146
60504
60160
60440
11361
95823
63080
45013
45036
71106
42240
23061
60629
37312
24592
78228
917
55307
40351
18360
98188
29118
30041
52761
91770
42104
26038
38901
54806
30736
32612
93010
12309
33617
81502
36617
62859
60426
90631
70570
95126
77085
49036
97058
27529
6856
80231
33609
62626
31088
36116
22311
27021
93711
40601
20650
76504
12043
71655
37620
53022
37115
33024
45822
91403
54451
46410
94403
7306
3104
55441
2061
6801
22401
75205
693
36732
601
37774
32428
43222
85015
37760
37830
75234
46703
47501
10456
54952
935
7410
10035
11419
2840
56208
10001
32789
11566
38116
8753
11418
1801
3054
17110
95991
74464
39828
39759
90073
7764
44320
34747
84057
681
791
11434
30144
36205
51301
65102
46037
24503
92253
81004
47807
91910
83501
85741
79904
54016
29720
80923
27712
48867
44622
82401
78213
44857
33563
77090
34238
33431
40165
46151
19454
88101
44906
79529
6877
71291
40741
76825
8223
4976
70563
37849
97223
96706
92117
54305
68763
76109
15108
34112
7834
92660
95476
70605
33853
7444
85395
14227
50022
37172
80751
24211
40509
30474
10550
25302
29640
35903
11096
37215
94551
93305
7624
92406
46992
3894
36420
60686
55427
75010
92118
55092
38804
57117
18104
92504
17901
95231
25301
33432
76248
28806
94954
73160
93449
35950
43506
11217
76028
38614
66215
28640
5089
75110
85254
2893
19904
62208
33870
23323
10528
35630
96765
88030
77079
6604
7036
84088
91710
39232
56073
33027
62864
14850
97477
28792
43537
90808
44118
48730
12511
55792
28739
24450
48312
33774
30317
92563
33189
6117
79930
17605
55387
77009
35968
11691
13021
37643
18102
97838
11004
56002
83318
29650
97630
19139
57301
72117
32216
77042
82009
80129
38363
60091
33569
84095
5446
40508
72901
20854
20015
84102
34110
54929
78023
44142
54650
7866
37408
94574
91765
34210
77059
48706
38017
95370
62704
66103
10522
48708
20659
85209
98021
47714
90067
22407
72949
33487
31901
33615
53925
84143
52804
70403
2035
2891
49849
83301
90822
77340
34484
78945
7675
33566
94025
32536
33175
83642
24641
28211
73521
54937
37211
739
7430
20901
94139
46290
70737
45885
64012
18447
43229
55379
34689
94133
92780
59803
919
1432
54548
19148
11238
34233
77566
29672
56201
55987
15068
28311
19603
70461
49829
7105
7754
23602
45209
94062
27870
76033
91723
34119
19078
94547
21703
36830
15301
23834
34601
89146
14267
27374
25550
1602
92677
62450
8244
28359
92105
77493
1842
28645
30327
60617
45714
15276
94550
60016
75035
45891
1930
64468
23060
8903
16505
91606
56071
36467
41056
33065
92805
67901
15666
74501
35294
2298
34950
93912
54403
44121
76054
85614
13066
32578
13090
19053
19341
14210
47006
92029
33472
32606
59804
83440
6721
46635
33412
37167
99203
36606
50469
93721
85339
26501
21015
59270
47265
25405
22560
61354
81082
61032
33033
23439
27379
86336
28405
23454
58249
99801
33156
97439
60585
48168
55066
94590
81416
48331
45177
55414
43551
95969
38118
74137
75652
11753
53934
2360
731
29681
29680
29607
29325
52627
52241
52246
61201
50613
85283
5478
5661
5468
12972
12932
5495
29631
29138
29673
29301
29670
75266
29611
29341
29671
29669
29690
29340
29687
29360
29642
28625
97801
29803
28722
29372
29662
29653
18337
98038
98056
98030
98042
98168
98058
98002
98148
98032
98031
98106
98144
98391
98499
98118
98092
92658
92863
51041
57006
57103
57108
51334
57110
57107
56156
57783
57706
57106
46201
48180
49345
48131
49250
48430
48623
48626
48187
48170
48603
49740
49341
48602
48118
48039
48108
48866
48827
49252
48198
48616
48084
48313
48854
43616
49091
48083
48617
48152
48176
48734
49240
48114
48040
48842
49058
2368
1773
60192
24019
24083
24018
24983
23223
24151
24012
24179
24073
24121
24015
24901
24168
24013
75204
50659
50677
50588
2650
1982
2184
95841
95825
6897
84060
29407
29477
29455
29412
29403
29461
29485
29482
29483
80910
12205
67218
67037
67212
67206
67203
67002
67431
67420
67205
67449
67213
90703
92410
92408
91763
92507
92392
92374
92553
11225
4605
10005
10309
11010
11211
11210
11520
11717
11226
10034
30013
30152
30068
30083
27896
5753
5403
5770
5452
5733
5454
60025
60015
60060
60093
60618
60148
60624
60712
22203
60089
60659
60602
60628
16046
97444
6497
6514
6851
6001
6825
6484
1453
6614
6881
60154
60491
60464
60707
60525
60302
60181
28334
28302
26105
28376
28310
62269
28303
30905
27517
28360
27511
19130
60120
60062
60187
60137
60416
60108
60175
60174
60563
60517
60502
60560
60185
60423
40213
42728
42719
7009
50131
19027
19149
19146
19122
19128
19150
19038
19132
19144
19131
19123
1098
20622
30677
30650
57747
58504
58631
58545
58401
55112
33317
14214
14217
14036
14301
14068
14226
14127
14094
7716
7028
95054
89120
95035
76063
30052
95215
30039
30319
30047
27106
30087
30004
30067
30043
95448
37748
40831
37772
37831
37879
44114
40965
40977
6098
6786
6013
6069
30286
30269
30241
30253
30263
30101
30030
30291
30655
30290
6108
6268
6107
6026
6518
6410
6082
6762
6002
6119
6078
6095
6096
6057
6076
6033
6112
6066
6042
27530
27703
27863
23831
20169
22182
20165
22151
20121
20147
20646
22102
22044
20171
20191
22310
20170
20151
22302
22101
20120
22180
22204
22046
20110
20109
95490
96080
95928
78754
29575
32750
37220
33542
32801
38115
38108
38683
38024
38114
38157
38018
38125
38111
38128
72301
38016
38134
38163
72335
38117
72370
38654
38109
38112
72396
63042
63084
63031
63127
63130
63011
63303
63379
63301
63010
63119
63109
63385
63033
63112
63368
63122
63755
63366
63139
63126
73860
63664
63501
63025
63124
63052
63103
63628
62896
63040
65453
62278
23692
23607
92886
92840
92804
92701
92843
90740
92647
92683
92646
92706
22427
27104
22443
20695
22553
22485
22520
23901
4355
64429
64030
2109
64131
64014
64024
67357
64029
64081
64133
64082
64037
64063
64701
66207
66106
66012
64078
65340
64083
64114
30904
81635
84121
81507
81418
81521
44484
44485
44440
44425
44482
44512
44420
44410
44509
16066
44442
65202
63043
79938
42301
44022
43410
44119
15239
25504
50266
25213
41240
41105
15101
30728
37421
37363
37412
37347
37341
37405
37415
37379
37321
55008
54660
50616
29944
3101
29486
29431
29418
44408
90230
89180
90266
90006
33055
31707
31015
31703
33196
33186
85374
85383
77076
77082
77520
77098
77506
77012
77099
77505
77401
83276
83202
83204
34606
34654
7446
34684
68501
68131
68822
68106
24614
25438
22968
22960
22920
22958
19320
4730
91302
91324
90401
91364
91303
91304
91210
60647
60615
60098
75116
76240
33012
76180
48215
48066
48212
90250
32162
34420
33523
32726
32137
34748
34491
34432
34470
34452
37743
37874
37869
25661
10992
10990
12839
12586
84108
10453
7726
11362
48218
55313
60133
60102
60195
60103
60193
60194
60067
60047
60004
30034
30084
30038
30529
30044
30021
30066
30343
31064
40258
30307
30120
30310
30032
80601
10918
12771
43207
43230
14220
14063
80015
25387
93442
58523
44003
44428
44446
44511
44481
44510
21209
44405
44423
44452
44805
44087
44116
44054
44133
98431
44103
44070
44139
44241
44062
8070
44240
44212
44023
2453
44147
44333
44039
44001
44017
44057
44138
44041
34429
44214
44077
44278
44236
44224
78155
43326
44662
43545
44255
40205
42748
47394
40291
40218
40065
40219
47129
47150
40212
40299
40059
47601
40108
40211
40216
40222
40014
40204
40047
42765
47170
40049
40223
40243
40220
47119
47172
40208
40056
40121
40272
42721
47161
40214
47446
41008
47111
47250
40245
47137
47243
47164
41095
40045
18411
18640
18444
18657
18421
18505
7420
18464
18508
18801
18407
18518
97013
97302
97526
98672
8055
8641
8078
19002
8054
19067
19103
8012
19095
19121
19610
7719
19125
19138
8406
19446
19119
19468
8085
8033
19120
18964
19007
19064
8731
8221
8203
18914
32277
8247
19020
17022
8097
85295
86301
85225
40391
40361
41301
40505
41031
40356
95337
94401
95376
95209
95356
56425
55767
55372
55416
55114
56701
40203
47043
45640
42754
40019
40160
40008
40513
88345
58104
87122
87101
87114
87002
87571
87108
95610
95815
95669
95828
15012
15227
15202
15236
16127
15228
15137
15122
15086
15722
15650
15010
15678
15147
15728
15024
15459
70609
70611
70663
70591
70648
70634
70515
70506
70546
45669
43220
92673
60646
60018
60046
60645
60642
60061
60056
60073
60101
37122
37082
21042
20602
21222
21228
20637
21236
21225
21104
24970
21054
21075
17401
21619
19947
21122
21030
18052
2645
18235
18073
18069
19512
19526
18062
18064
18071
17961
18018
19518
7724
18106
18059
18042
19533
18040
18254
18088
19530
18078
18049
19435
18066
18951
18252
18034
19562
7012
18032
19072
18087
18322
18222
85268
18218
18067
18229
8009
12804
17970
18955
18055
15748
10583
87420
18240
18051
37406
85044
85210
85713
85282
85050
85222
85248
85204
85302
85119
57732
55406
55420
55330
55438
37027
49686
49738
78231
78216
78629
78861
78250
76401
78232
78218
78223
78227
78620
78208
78410
63627
33873
33884
33825
33852
75146
75251
77020
75043
75039
33169
33134
29569
77086
23605
23451
23462
23510
23487
34986
23452
23518
23225
23455
23321
23322
23453
23669
80022
90047
91732
92657
92704
67460
67211
67114
66743
37857
67752
67062
67152
67156
67235
64446
67221
67410
66441
67220
67871
51246
67905
67550
66442
66720
67207
66757
66749
67124
67337
43917
43953
15220
77515
11372
11427
8302
8021
8084
8079
8046
8075
8611
8204
90405
8310
8081
8016
8109
8260
8077
8022
8052
60523
61073
61107
61085
61350
31047
10598
10509
10589
10536
12533
10987
10033
10709
10543
10040
10570
10038
10562
10588
12524
10518
10541
10605
10535
12564
23517
34668
23504
23325
23703
23513
20115
62959
42066
38257
42038
42437
42078
42021
42029
38225
42025
42001
30132
30189
31210
30177
30188
65536
30062
30127
30024
52301
48033
48310
48141
48076
48080
48150
48210
48135
61701
52732
60189
39211
39157
39074
39194
11231
11230
44067
54307
54304
54166
62040
97338
97207
97124
97209
97405
12095
95762
95831
48326
49093
48328
48166
48458
48184
46614
48875
49203
48507
48047
49002
48062
49417
49013
48158
48757
48390
48304
46809
48169
49548
49024
48309
49544
48638
45342
48127
48348
48195
48381
49009
48840
46805
48081
48139
48167
48444
43431
48035
48185
48067
48130
49202
8619
8844
25313
25130
26601
25311
25136
25510
25320
25303
77011
77067
77081
2339
21031
98074
53201
8048
8002
19006
8554
8505
8068
8036
8015
8902
8108
8037
70037
70043
70114
8332
7032
7006
8618
7070
7110
7442
7093
7017
10463
89110
10459
37331
37419
37381
4254
30314
30122
30082
10962
60651
79007
79124
79029
75244
75212
76010
76426
94070
94041
92869
90039
48329
1867
1864
1887
1803
2176
1862
1876
1810
2155
1843
2445
2145
17815
31719
27288
27025
27405
27407
27323
92308
92311
92345
92315
91748
91733
91762
87507
87701
87104
87111
87107
87015
81003
18109
8865
7832
18091
18014
32696
32626
32064
32669
32091
34240
32614
32025
32653
32656
32244
32619
32640
54913
54115
54923
49930
54961
62711
49781
39577
44306
44223
44663
95640
16148
44615
44641
22980
22902
60543
60542
60510
6255
6357
6355
19810
18634
19082
19608
8721
19079
19153
8035
8723
35228
35244
35957
35023
35242
35042
35213
35045
35127
37130
37355
37128
37087
37221
37069
37217
55744
21234
20636
20764
21286
21230
20754
